OrderID,OrderDate,CustomerID,CustomerName,Region,City,ProductCategory,ProductName,Quantity,UnitPrice,Discount,Sales,Cost,Profit,SalesPerson
3907,2024-11-15,CUST1155,Vijay,West,Hyderabad,Furniture,Sofa,10,33296,0.06,312982.4,261638.86,51343.54,Arjun
3908,2024-03-28,CUST1017,Ravi,West,Chennai,Sports,Tennis Racket,2,32004,0.0,64008.0,55490.73,8517.27,Kavitha
3909,2023-08-27,CUST1336,Bhuvana,North,Delhi,Clothing,Shirt,1,18345,0.1,16510.5,12928.1,3582.4,Deepa
3910,2024-10-09,CUST1432,Saranya,East,Hyderabad,Grocery,Snacks Pack,6,2935,0.0,17610.0,13900.17,3709.83,Suresh
3911,2024-01-28,CUST1115,Ramesh,East,Chennai,Clothing,Dress,8,57481,0.02,450651.04,330621.55,120029.49,Naveen
3912,2024-10-18,CUST1350,Priya,East,Bangalore,Furniture,Chair,6,17485,0.09,95468.1,85848.26,9619.84,Manoj
3913,2024-05-02,CUST1388,Vimal,East,Coimbatore,Grocery,Biscuits,6,30890,0.1,166806.0,148117.85,18688.15,Kavitha
3914,2023-07-13,CUST1036,Kiran,East,Pune,Furniture,Chair,2,15699,0.09,28572.18,24653.58,3918.6,Kavitha
3915,2024-06-28,CUST1065,Vimal,East,Kolkata,Clothing,Jeans,3,56024,0.1,151264.8,128410.37,22854.43,Manoj
3916,2023-12-30,CUST1360,Suresh,North,Delhi,Electronics,Mobile,6,46946,0.11,250691.64,221000.47,29691.17,Kavitha
3917,2024-06-01,CUST1214,Suresh,East,Coimbatore,Clothing,Dress,9,34001,0.14,263167.74,207553.18,55614.56,Suresh
3918,2023-02-12,CUST1016,Ramesh,South,Mumbai,Furniture,Chair,1,57760,0.1,51984.0,39096.65,12887.35,Naveen
3919,2023-03-29,CUST1361,Anitha,East,Coimbatore,Clothing,Jeans,4,35652,0.04,136903.68,112741.1,24162.58,Suresh
3920,2023-08-06,CUST1198,Karthik,South,Chennai,Clothing,Dress,1,26456,0.05,25133.2,18713.17,6420.03,Naveen
3921,2023-04-27,CUST1110,Bhuvana,East,Chennai,Furniture,Chair,9,29339,0.02,258769.98,213778.49,44991.49,Rekha
3922,2023-04-28,CUST1424,Priya,West,Mumbai,Electronics,Mobile,8,40390,0.0,323120.0,265446.52,57673.48,Kavitha
3923,2024-09-18,CUST1226,Suresh,West,Coimbatore,Electronics,Headphones,2,51046,0.05,96987.4,72503.67,24483.73,Arjun
3924,2024-11-11,CUST1184,Saranya,East,Kolkata,Clothing,Shirt,10,31278,0.01,309652.2,232987.73,76664.47,Naveen
3925,2024-12-10,CUST1204,Arul,South,Bangalore,Sports,Tennis Racket,6,15793,0.09,86229.78,71915.66,14314.12,Suresh
3926,2023-02-23,CUST1475,Priya,North,Chennai,Electronics,Mobile,5,42752,0.13,185971.2,154824.36,31146.84,Arjun
3927,2024-09-16,CUST1312,Anitha,North,Chennai,Furniture,Table,8,6866,0.05,52181.6,37181.38,15000.22,Rekha
3928,2023-08-02,CUST1325,Bhuvana,North,Chennai,Clothing,Dress,3,40486,0.04,116599.68,92156.07,24443.61,Manoj
3929,2023-03-24,CUST1159,Ramya,East,Mumbai,Grocery,Snacks Pack,10,55282,0.02,541763.6,456777.01,84986.59,Arjun
3930,2023-06-20,CUST1034,Suresh,South,Bangalore,Grocery,Soft Drink,9,8841,0.15,67633.65,56556.94,11076.71,Suresh
3931,2024-05-27,CUST1067,Vimal,West,Coimbatore,Electronics,Tablet,9,39118,0.1,316855.8,283299.5,33556.3,Naveen
3932,2023-07-09,CUST1233,Suresh,West,Bangalore,Furniture,Bed,7,53469,0.04,359311.68,286650.08,72661.6,Kavitha
3933,2023-07-02,CUST1178,Ramya,East,Coimbatore,Electronics,Laptop,8,37254,0.09,271209.12,235333.93,35875.19,Suresh
3934,2023-10-17,CUST1242,Ravi,East,Bangalore,Clothing,Dress,1,40372,0.1,36334.8,25852.77,10482.03,Rekha
3935,2023-11-26,CUST1345,Anitha,North,Delhi,Furniture,Table,4,31671,0.12,111481.92,91160.8,20321.12,Kavitha
3936,2024-09-09,CUST1049,Kiran,South,Chennai,Clothing,Jeans,10,46437,0.0,464370.0,350005.42,114364.58,Kavitha
3937,2024-10-17,CUST1182,Ravi,North,Pune,Clothing,T-Shirt,2,49378,0.1,88880.4,62688.1,26192.3,Manoj
3938,2023-07-05,CUST1060,Vimal,North,Delhi,Sports,Tennis Racket,6,27348,0.02,160806.24,141213.59,19592.65,Manoj
3939,2024-02-01,CUST1454,Saranya,South,Coimbatore,Clothing,Jeans,1,52496,0.03,50921.12,39511.97,11409.15,Manoj
3940,2024-09-22,CUST1393,Bhuvana,East,Chennai,Furniture,Chair,8,3394,0.06,25522.88,19126.91,6395.97,Arjun
3941,2024-02-02,CUST1369,Saranya,North,Coimbatore,Furniture,Table,8,43145,0.15,293386.0,232090.76,61295.24,Naveen
3942,2023-02-03,CUST1430,Divya,North,Bangalore,Clothing,T-Shirt,9,48550,0.12,384516.0,309830.02,74685.98,Suresh
3943,2023-05-27,CUST1277,Anitha,East,Hyderabad,Grocery,Biscuits,6,54933,0.06,309822.12,225555.84,84266.28,Manoj
3944,2023-06-09,CUST1062,Ramesh,North,Delhi,Sports,Tennis Racket,8,22054,0.03,171139.04,134225.7,36913.34,Suresh
3945,2024-03-07,CUST1108,Kiran,West,Kolkata,Electronics,Mobile,6,56022,0.12,295796.16,230136.67,65659.49,Kavitha
3946,2024-03-21,CUST1457,Suresh,West,Bangalore,Grocery,Cooking Oil,8,9428,0.13,65618.88,54502.6,11116.28,Arjun
3947,2024-11-13,CUST1012,Karthik,South,Delhi,Furniture,Sofa,4,25401,0.11,90427.56,67190.31,23237.25,Manoj
3948,2023-06-02,CUST1259,Vijay,North,Delhi,Clothing,T-Shirt,5,23207,0.13,100950.45,76205.72,24744.73,Rekha
3949,2024-12-27,CUST1259,Vimal,North,Chennai,Electronics,Laptop,4,33650,0.15,114410.0,85318.12,29091.88,Naveen
3950,2024-01-13,CUST1401,Saranya,East,Mumbai,Grocery,Rice Bag,9,52431,0.05,448285.05,374389.45,73895.6,Naveen
3951,2023-11-08,CUST1173,Vimal,South,Bangalore,Furniture,Table,8,1768,0.13,12305.28,9799.24,2506.04,Suresh
3952,2024-04-13,CUST1121,Saranya,East,Delhi,Grocery,Biscuits,3,30561,0.08,84348.36,59766.53,24581.83,Suresh
3953,2024-06-29,CUST1437,Meena,North,Bangalore,Furniture,Sofa,9,23653,0.11,189460.53,135919.08,53541.45,Suresh
3954,2024-10-29,CUST1359,Priya,West,Pune,Electronics,Smartwatch,5,14114,0.03,68452.9,54351.62,14101.28,Deepa
3955,2024-12-12,CUST1094,Vijay,West,Hyderabad,Furniture,Bed,4,16282,0.0,65128.0,51693.75,13434.25,Kavitha
3956,2023-10-25,CUST1380,Bhuvana,East,Mumbai,Sports,Tennis Racket,2,12793,0.14,22003.96,17989.06,4014.9,Kavitha
3957,2023-05-07,CUST1458,Karthik,North,Bangalore,Electronics,Mobile,6,29125,0.08,160770.0,126379.71,34390.29,Deepa
3958,2024-07-26,CUST1383,Divya,South,Coimbatore,Furniture,Table,7,46440,0.05,308826.0,272564.24,36261.76,Deepa
3959,2024-02-17,CUST1077,Bhuvana,West,Chennai,Grocery,Snacks Pack,7,35639,0.07,232009.89,206976.86,25033.03,Naveen
3960,2024-08-02,CUST1469,Kiran,East,Kolkata,Clothing,Dress,10,15693,0.07,145944.9,116926.74,29018.16,Manoj
3961,2024-02-17,CUST1154,Vimal,West,Delhi,Clothing,Shirt,2,18796,0.11,33456.88,24883.19,8573.69,Manoj
3962,2023-09-25,CUST1358,Suresh,South,Bangalore,Sports,Dumbbells,8,59147,0.09,430590.16,318125.22,112464.94,Naveen
3963,2023-10-22,CUST1372,Meena,North,Bangalore,Furniture,Cupboard,1,13996,0.08,12876.32,10282.46,2593.86,Deepa
3964,2024-04-21,CUST1092,Bhuvana,East,Delhi,Sports,Yoga Mat,9,49635,0.04,428846.4,328539.32,100307.08,Manoj
3965,2023-03-05,CUST1323,Ramesh,West,Pune,Sports,Football,10,21342,0.03,207017.4,148657.2,58360.2,Suresh
3966,2023-12-21,CUST1314,Vimal,East,Mumbai,Clothing,T-Shirt,1,6639,0.04,6373.44,5217.28,1156.16,Suresh
3967,2023-11-01,CUST1116,Saranya,North,Pune,Electronics,Headphones,3,8284,0.08,22863.84,17350.71,5513.13,Manoj
3968,2024-09-22,CUST1276,Kiran,East,Pune,Grocery,Snacks Pack,10,14508,0.06,136375.2,107955.04,28420.16,Arjun
3969,2023-02-18,CUST1236,Vimal,West,Mumbai,Grocery,Biscuits,9,20315,0.08,168208.2,122611.13,45597.07,Suresh
3970,2024-03-09,CUST1211,Karthik,South,Kolkata,Grocery,Snacks Pack,1,26976,0.12,23738.88,18600.42,5138.46,Kavitha
3971,2023-01-13,CUST1469,Saranya,South,Bangalore,Grocery,Soft Drink,1,13423,0.03,13020.31,10241.19,2779.12,Arjun
3972,2024-03-09,CUST1446,Bhuvana,South,Bangalore,Clothing,T-Shirt,3,42302,0.14,109139.16,93240.3,15898.86,Manoj
3973,2023-03-18,CUST1432,Vijay,East,Mumbai,Grocery,Biscuits,5,12212,0.04,58617.6,41850.95,16766.65,Suresh
3974,2024-09-23,CUST1305,Saranya,North,Mumbai,Furniture,Chair,3,2447,0.1,6606.9,5065.72,1541.18,Rekha
3975,2023-03-07,CUST1304,Divya,West,Pune,Grocery,Snacks Pack,6,24452,0.07,136442.16,105838.1,30604.06,Kavitha
3976,2023-05-05,CUST1342,Vimal,East,Kolkata,Sports,Tennis Racket,4,6761,0.04,25962.24,18561.79,7400.45,Suresh
3977,2023-06-09,CUST1310,Kiran,North,Chennai,Furniture,Chair,10,41371,0.11,368201.9,295819.09,72382.81,Suresh
3978,2024-08-13,CUST1325,Kiran,West,Bangalore,Furniture,Sofa,5,15203,0.1,68413.5,60238.64,8174.86,Naveen
3979,2024-04-29,CUST1009,Kiran,South,Hyderabad,Electronics,Laptop,8,40387,0.03,313403.12,226766.09,86637.03,Suresh
3980,2024-05-05,CUST1169,Priya,North,Hyderabad,Clothing,Jacket,1,15746,0.14,13541.56,10584.53,2957.03,Arjun
3981,2023-08-10,CUST1396,Ramesh,South,Chennai,Furniture,Table,6,25586,0.02,150445.68,109739.23,40706.45,Rekha
3982,2024-03-29,CUST1149,Divya,East,Bangalore,Electronics,Tablet,8,12586,0.03,97667.36,83475.16,14192.2,Manoj
3983,2023-08-13,CUST1356,Bhuvana,South,Mumbai,Clothing,T-Shirt,10,26713,0.05,253773.5,228228.56,25544.94,Rekha
3984,2023-05-08,CUST1144,Bhuvana,West,Chennai,Sports,Tennis Racket,4,20406,0.07,75910.32,66829.59,9080.73,Deepa
3985,2023-04-10,CUST1204,Karthik,North,Kolkata,Electronics,Smartwatch,4,17893,0.1,64414.8,54687.02,9727.78,Manoj
3986,2024-10-08,CUST1244,Vijay,East,Coimbatore,Electronics,Tablet,2,17595,0.06,33078.6,28376.46,4702.14,Kavitha
3987,2023-11-10,CUST1248,Anitha,South,Kolkata,Electronics,Tablet,7,14563,0.04,97863.36,80640.21,17223.15,Deepa
3988,2023-04-01,CUST1454,Vijay,North,Kolkata,Clothing,Jacket,3,59937,0.07,167224.23,133853.49,33370.74,Manoj
3989,2024-12-04,CUST1085,Anitha,East,Coimbatore,Clothing,T-Shirt,5,40221,0.12,176972.4,140349.0,36623.4,Deepa
3990,2023-11-18,CUST1118,Meena,South,Chennai,Clothing,Jacket,6,56844,0.07,317189.52,274333.09,42856.43,Suresh
3991,2023-07-12,CUST1030,Divya,North,Mumbai,Sports,Cricket Bat,10,44081,0.08,405545.2,323241.22,82303.98,Rekha
3992,2024-09-22,CUST1487,Ravi,North,Chennai,Sports,Tennis Racket,3,3706,0.12,9783.84,8454.04,1329.8,Suresh
3993,2023-08-15,CUST1234,Vimal,West,Mumbai,Clothing,Shirt,7,6459,0.11,40239.57,31368.68,8870.89,Suresh
3994,2023-01-18,CUST1391,Vimal,East,Delhi,Sports,Dumbbells,4,18225,0.09,66339.0,58445.18,7893.82,Kavitha
3995,2023-08-31,CUST1201,Bhuvana,South,Coimbatore,Grocery,Soft Drink,7,15573,0.08,100290.12,78235.46,22054.66,Deepa
3996,2023-05-14,CUST1009,Kiran,West,Chennai,Sports,Football,5,34731,0.15,147606.75,116608.27,30998.48,Rekha
3997,2023-06-09,CUST1406,Ramya,North,Mumbai,Grocery,Soft Drink,5,22970,0.14,98771.0,79177.0,19594.0,Suresh
3998,2024-07-05,CUST1017,Meena,North,Bangalore,Sports,Tennis Racket,5,37735,0.1,169807.5,148598.83,21208.67,Arjun
3999,2024-06-15,CUST1402,Vijay,North,Kolkata,Clothing,Jeans,6,1226,0.04,7061.76,5809.28,1252.48,Rekha
4000,2023-02-09,CUST1177,Ravi,East,Mumbai,Electronics,Mobile,5,15814,0.01,78279.3,63006.94,15272.36,Kavitha
4001,2023-10-01,CUST1283,Saranya,North,Hyderabad,Electronics,Headphones,5,29136,0.09,132568.8,94201.17,38367.63,Kavitha
4002,2024-05-28,CUST1383,Arul,North,Delhi,Grocery,Rice Bag,1,19577,0.13,17031.99,13451.82,3580.17,Naveen
4003,2023-02-05,CUST1432,Bhuvana,South,Hyderabad,Furniture,Cupboard,3,47203,0.02,138776.82,102364.38,36412.44,Suresh
4004,2024-02-29,CUST1167,Bhuvana,West,Delhi,Furniture,Bed,10,21589,0.03,209413.3,180947.58,28465.72,Arjun
4005,2023-02-07,CUST1030,Vijay,West,Delhi,Clothing,Jacket,2,14750,0.06,27730.0,24137.49,3592.51,Suresh
4006,2024-04-13,CUST1103,Priya,North,Mumbai,Grocery,Soft Drink,8,22826,0.01,180781.92,154765.3,26016.62,Suresh
4007,2024-01-20,CUST1217,Ramesh,South,Pune,Clothing,Jeans,7,43139,0.06,283854.62,205304.04,78550.58,Manoj
4008,2023-08-01,CUST1343,Meena,East,Kolkata,Sports,Yoga Mat,4,51844,0.08,190785.92,151772.07,39013.85,Naveen
4009,2023-09-02,CUST1438,Bhuvana,South,Kolkata,Furniture,Bed,8,39490,0.08,290646.4,220001.83,70644.57,Naveen
4010,2023-03-14,CUST1144,Vijay,South,Bangalore,Electronics,Tablet,6,34311,0.14,177044.76,142455.45,34589.31,Deepa
4011,2023-11-11,CUST1461,Karthik,North,Delhi,Clothing,Jacket,9,21698,0.11,173800.98,133005.55,40795.43,Arjun
4012,2023-12-28,CUST1457,Divya,North,Chennai,Clothing,Dress,5,52139,0.12,229411.6,182264.18,47147.42,Manoj
4013,2023-05-19,CUST1330,Anitha,North,Hyderabad,Clothing,Jeans,1,53012,0.11,47180.68,40154.45,7026.23,Suresh
4014,2024-03-29,CUST1386,Anitha,East,Coimbatore,Furniture,Cupboard,7,8509,0.03,57776.11,46617.17,11158.94,Kavitha
4015,2023-08-28,CUST1329,Anitha,South,Hyderabad,Sports,Yoga Mat,1,42914,0.0,42914.0,34188.27,8725.73,Arjun
4016,2023-06-14,CUST1175,Karthik,West,Coimbatore,Electronics,Smartwatch,1,2974,0.03,2884.78,2384.44,500.34,Naveen
4017,2024-10-06,CUST1416,Arul,East,Chennai,Furniture,Bed,7,57195,0.08,368335.8,303930.15,64405.65,Kavitha
4018,2023-11-23,CUST1142,Ramya,West,Coimbatore,Sports,Football,1,34397,0.0,34397.0,25401.03,8995.97,Manoj
4019,2024-06-11,CUST1485,Anitha,North,Mumbai,Grocery,Soft Drink,5,38351,0.0,191755.0,143864.73,47890.27,Suresh
4020,2023-09-09,CUST1051,Anitha,South,Coimbatore,Grocery,Rice Bag,1,18317,0.04,17584.32,12593.36,4990.96,Deepa
4021,2024-10-31,CUST1410,Ramya,North,Pune,Furniture,Table,1,53977,0.06,50738.38,41045.61,9692.77,Manoj
4022,2023-05-27,CUST1422,Suresh,East,Kolkata,Sports,Tennis Racket,3,14479,0.08,39962.04,35132.03,4830.01,Suresh
4023,2024-05-01,CUST1366,Karthik,North,Kolkata,Sports,Yoga Mat,4,54539,0.09,198521.96,145360.68,53161.28,Naveen
4024,2024-08-20,CUST1428,Arul,North,Mumbai,Grocery,Rice Bag,6,31415,0.1,169641.0,139917.76,29723.24,Arjun
4025,2023-10-29,CUST1492,Vimal,North,Chennai,Furniture,Bed,3,15859,0.06,44722.38,32809.01,11913.37,Rekha
4026,2024-06-04,CUST1367,Meena,West,Hyderabad,Clothing,T-Shirt,2,1491,0.09,2713.62,2192.05,521.57,Manoj
4027,2024-12-07,CUST1007,Karthik,South,Chennai,Sports,Tennis Racket,8,36086,0.06,271366.72,230717.75,40648.97,Suresh
4028,2024-12-02,CUST1059,Anitha,North,Delhi,Grocery,Rice Bag,4,25490,0.1,91764.0,66561.24,25202.76,Rekha
4029,2024-07-20,CUST1185,Bhuvana,East,Delhi,Furniture,Chair,1,30891,0.09,28110.81,24780.15,3330.66,Naveen
4030,2024-09-01,CUST1108,Vimal,East,Coimbatore,Furniture,Chair,4,30354,0.01,120201.84,90352.62,29849.22,Naveen
4031,2024-06-06,CUST1372,Bhuvana,North,Kolkata,Furniture,Table,7,18075,0.0,126525.0,94277.14,32247.86,Kavitha
4032,2023-05-23,CUST1058,Ramya,North,Mumbai,Clothing,Jacket,7,24342,0.06,160170.36,115329.19,44841.17,Rekha
4033,2024-01-13,CUST1046,Ramya,North,Hyderabad,Sports,Dumbbells,6,22985,0.03,133772.7,103274.48,30498.22,Rekha
4034,2023-03-07,CUST1292,Anitha,East,Bangalore,Clothing,Shirt,2,21064,0.01,41706.72,32069.47,9637.25,Manoj
4035,2024-03-06,CUST1337,Ramya,South,Chennai,Sports,Cricket Bat,10,13600,0.15,115600.0,89341.61,26258.39,Rekha
4036,2024-01-17,CUST1088,Divya,West,Chennai,Grocery,Cooking Oil,4,52363,0.09,190601.32,134629.03,55972.29,Arjun
4037,2024-12-26,CUST1043,Arul,North,Bangalore,Clothing,Jeans,9,18223,0.01,162366.93,134279.61,28087.32,Kavitha
4038,2024-08-23,CUST1497,Vijay,South,Delhi,Furniture,Bed,10,55641,0.07,517461.3,376413.39,141047.91,Manoj
4039,2024-04-27,CUST1164,Ravi,East,Bangalore,Clothing,Jacket,7,46898,0.11,292174.54,238629.73,53544.81,Arjun
4040,2023-05-19,CUST1400,Saranya,North,Chennai,Clothing,Shirt,4,13379,0.04,51375.36,44849.02,6526.34,Suresh
4041,2023-01-26,CUST1247,Ramya,North,Chennai,Electronics,Laptop,2,30001,0.06,56401.88,40024.64,16377.24,Kavitha
4042,2024-05-03,CUST1222,Vijay,North,Kolkata,Clothing,T-Shirt,2,31323,0.09,57007.86,47867.56,9140.3,Kavitha
4043,2023-09-02,CUST1094,Anitha,South,Pune,Clothing,Dress,5,28495,0.07,132501.75,114766.06,17735.69,Naveen
4044,2023-07-04,CUST1233,Arul,West,Delhi,Sports,Yoga Mat,5,26515,0.03,128597.75,114613.68,13984.07,Suresh
4045,2023-01-17,CUST1165,Divya,South,Mumbai,Grocery,Rice Bag,4,11695,0.01,46312.2,33941.44,12370.76,Rekha
4046,2024-12-20,CUST1382,Arul,North,Hyderabad,Electronics,Smartwatch,10,54442,0.14,468201.2,420391.43,47809.77,Arjun
4047,2023-05-13,CUST1369,Priya,West,Kolkata,Clothing,Jacket,2,20549,0.06,38632.12,29756.65,8875.47,Rekha
4048,2023-04-12,CUST1387,Arul,South,Delhi,Clothing,Jacket,6,2504,0.04,14423.04,10517.9,3905.14,Suresh
4049,2024-04-01,CUST1330,Vijay,East,Kolkata,Furniture,Table,1,12804,0.06,12035.76,9257.8,2777.96,Suresh
4050,2023-07-22,CUST1029,Saranya,North,Mumbai,Sports,Football,9,15703,0.11,125781.03,98364.99,27416.04,Deepa
4051,2024-10-29,CUST1218,Kiran,South,Mumbai,Grocery,Snacks Pack,4,8688,0.08,31971.84,25644.57,6327.27,Naveen
4052,2024-07-31,CUST1210,Vijay,North,Coimbatore,Electronics,Tablet,6,33995,0.12,179493.6,161400.2,18093.4,Deepa
4053,2024-12-09,CUST1447,Vijay,East,Delhi,Clothing,Dress,7,12428,0.0,86996.0,75016.11,11979.89,Rekha
4054,2023-03-19,CUST1126,Priya,South,Kolkata,Furniture,Chair,7,18358,0.09,116940.46,83718.88,33221.58,Naveen
4055,2023-07-28,CUST1265,Meena,North,Pune,Clothing,Shirt,7,4234,0.08,27266.96,22540.51,4726.45,Kavitha
4056,2023-11-10,CUST1353,Suresh,East,Mumbai,Sports,Dumbbells,1,47792,0.09,43490.72,31969.17,11521.55,Deepa
4057,2023-04-01,CUST1270,Meena,North,Pune,Grocery,Biscuits,2,27670,0.07,51466.2,42324.23,9141.97,Suresh
4058,2023-01-26,CUST1145,Saranya,West,Bangalore,Grocery,Biscuits,9,33436,0.0,300924.0,227850.51,73073.49,Kavitha
4059,2024-11-21,CUST1318,Ramesh,East,Chennai,Sports,Football,4,1475,0.08,5428.0,4504.45,923.55,Naveen
4060,2024-09-08,CUST1047,Karthik,South,Mumbai,Clothing,Jacket,5,56305,0.02,275894.5,207831.56,68062.94,Suresh
4061,2023-05-24,CUST1180,Ramya,North,Coimbatore,Grocery,Biscuits,8,34720,0.05,263872.0,229155.68,34716.32,Deepa
4062,2024-10-27,CUST1423,Kiran,East,Hyderabad,Grocery,Soft Drink,5,50082,0.1,225369.0,190818.61,34550.39,Naveen
4063,2023-02-14,CUST1341,Vijay,West,Mumbai,Sports,Cricket Bat,10,862,0.05,8189.0,6324.47,1864.53,Arjun
4064,2023-12-15,CUST1492,Anitha,South,Kolkata,Clothing,Jacket,2,30363,0.01,60118.74,43001.41,17117.33,Naveen
4065,2024-08-20,CUST1349,Priya,East,Kolkata,Grocery,Cooking Oil,7,56133,0.06,369355.14,262480.47,106874.67,Naveen
4066,2023-10-12,CUST1236,Ramya,South,Chennai,Sports,Dumbbells,4,59039,0.09,214901.96,180467.97,34433.99,Naveen
4067,2024-12-04,CUST1336,Vijay,East,Delhi,Clothing,T-Shirt,10,56671,0.0,566710.0,491058.45,75651.55,Rekha
4068,2024-11-22,CUST1022,Anitha,East,Mumbai,Sports,Dumbbells,3,48935,0.13,127720.35,91963.35,35757.0,Arjun
4069,2024-02-24,CUST1055,Ravi,East,Coimbatore,Grocery,Biscuits,7,48019,0.09,305881.03,235684.08,70196.95,Suresh
4070,2023-07-19,CUST1163,Meena,North,Coimbatore,Grocery,Soft Drink,9,5360,0.15,41004.0,28852.16,12151.84,Rekha
4071,2024-12-31,CUST1018,Karthik,South,Hyderabad,Sports,Football,8,14299,0.04,109816.32,77038.33,32777.99,Kavitha
4072,2023-12-14,CUST1464,Divya,North,Mumbai,Furniture,Sofa,8,42131,0.05,320195.6,279228.49,40967.11,Arjun
4073,2024-10-14,CUST1143,Divya,North,Kolkata,Sports,Cricket Bat,3,32466,0.05,92528.1,67058.58,25469.52,Arjun
4074,2023-03-16,CUST1001,Bhuvana,West,Chennai,Clothing,T-Shirt,10,21798,0.11,194002.2,152852.93,41149.27,Rekha
4075,2024-01-02,CUST1404,Vijay,North,Pune,Grocery,Rice Bag,6,50850,0.11,271539.0,192122.35,79416.65,Suresh
4076,2024-03-05,CUST1131,Karthik,East,Bangalore,Clothing,Shirt,3,42221,0.12,111463.44,93856.6,17606.84,Suresh
4077,2023-10-01,CUST1149,Kiran,East,Kolkata,Grocery,Rice Bag,2,27487,0.12,48377.12,36832.49,11544.63,Manoj
4078,2023-09-02,CUST1083,Karthik,East,Coimbatore,Grocery,Biscuits,1,17425,0.11,15508.25,13804.91,1703.34,Arjun
4079,2023-02-13,CUST1385,Kiran,East,Delhi,Electronics,Laptop,3,44957,0.11,120035.19,86943.14,33092.05,Suresh
4080,2023-09-26,CUST1365,Ravi,North,Chennai,Clothing,T-Shirt,10,19912,0.09,181199.2,147721.83,33477.37,Manoj
4081,2024-04-29,CUST1468,Vijay,South,Mumbai,Grocery,Biscuits,5,35465,0.09,161365.75,121434.23,39931.52,Suresh
4082,2023-03-20,CUST1408,Arul,East,Bangalore,Grocery,Rice Bag,9,43960,0.15,336294.0,281451.42,54842.58,Rekha
4083,2024-12-11,CUST1248,Suresh,East,Mumbai,Clothing,Jeans,1,2721,0.03,2639.37,2141.93,497.44,Naveen
4084,2023-05-05,CUST1430,Suresh,East,Delhi,Furniture,Sofa,1,33511,0.07,31165.23,23748.84,7416.39,Kavitha
4085,2024-10-16,CUST1048,Suresh,West,Pune,Grocery,Biscuits,4,11572,0.11,41196.32,34077.73,7118.59,Suresh
4086,2024-02-26,CUST1445,Divya,North,Delhi,Grocery,Rice Bag,9,55321,0.06,468015.66,335638.94,132376.72,Suresh
4087,2024-07-18,CUST1150,Arul,South,Bangalore,Furniture,Sofa,2,38361,0.11,68282.58,49010.97,19271.61,Manoj
4088,2024-07-31,CUST1171,Priya,East,Mumbai,Clothing,Jeans,2,37480,0.1,67464.0,48659.72,18804.28,Naveen
4089,2023-03-29,CUST1275,Karthik,North,Chennai,Grocery,Soft Drink,7,29585,0.03,200882.15,156447.04,44435.11,Suresh
4090,2023-12-20,CUST1427,Karthik,South,Mumbai,Sports,Football,6,1004,0.05,5722.8,4778.18,944.62,Kavitha
4091,2024-10-29,CUST1462,Arul,West,Chennai,Grocery,Cooking Oil,3,4337,0.06,12230.34,10326.71,1903.63,Deepa
4092,2023-04-19,CUST1302,Divya,South,Pune,Electronics,Tablet,5,15461,0.06,72666.7,62354.38,10312.32,Naveen
4093,2024-02-23,CUST1071,Vijay,South,Mumbai,Grocery,Snacks Pack,5,16170,0.08,74382.0,64223.05,10158.95,Deepa
4094,2024-05-07,CUST1393,Ramya,North,Coimbatore,Grocery,Snacks Pack,9,47922,0.05,409733.1,336285.63,73447.47,Suresh
4095,2023-03-01,CUST1420,Arul,East,Hyderabad,Clothing,Dress,3,32793,0.1,88541.1,68682.59,19858.51,Manoj
4096,2024-02-26,CUST1406,Karthik,West,Hyderabad,Grocery,Snacks Pack,6,30128,0.1,162691.2,134985.0,27706.2,Deepa
4097,2023-08-16,CUST1381,Meena,South,Hyderabad,Furniture,Cupboard,4,55384,0.02,217105.28,177070.66,40034.62,Suresh
4098,2023-04-08,CUST1072,Bhuvana,West,Coimbatore,Furniture,Table,8,33046,0.01,261724.32,193307.54,68416.78,Manoj
4099,2024-06-08,CUST1186,Vimal,East,Pune,Clothing,T-Shirt,3,16304,0.12,43042.56,35470.7,7571.86,Arjun
4100,2023-09-19,CUST1100,Vimal,North,Mumbai,Clothing,Jeans,5,46316,0.13,201474.6,178895.8,22578.8,Deepa
4101,2023-10-06,CUST1183,Ravi,East,Mumbai,Furniture,Sofa,9,58057,0.13,454586.31,347560.98,107025.33,Arjun
4102,2024-09-27,CUST1334,Vijay,East,Bangalore,Sports,Cricket Bat,6,55747,0.09,304378.62,264877.15,39501.47,Deepa
4103,2024-04-24,CUST1180,Vimal,West,Pune,Grocery,Biscuits,8,3847,0.07,28621.68,22359.89,6261.79,Suresh
4104,2023-09-08,CUST1180,Divya,North,Bangalore,Sports,Football,3,19200,0.14,49536.0,38903.47,10632.53,Deepa
4105,2023-05-20,CUST1095,Ramesh,West,Delhi,Grocery,Rice Bag,5,54627,0.13,237627.45,202030.63,35596.82,Suresh
4106,2024-11-14,CUST1035,Vijay,South,Pune,Grocery,Snacks Pack,10,9268,0.09,84338.8,73349.23,10989.57,Kavitha
4107,2024-03-17,CUST1125,Vimal,North,Kolkata,Clothing,Jacket,5,47782,0.05,226964.5,202557.31,24407.19,Deepa
4108,2024-09-25,CUST1383,Divya,North,Pune,Electronics,Headphones,2,33021,0.13,57456.54,51155.6,6300.94,Manoj
4109,2023-04-17,CUST1081,Arul,West,Mumbai,Clothing,Jeans,3,38400,0.1,103680.0,88082.51,15597.49,Arjun
